CONCISE NET LIST - 1  
UNNAMED_1_CAPCERSMDCL1_I10_B_6 C2_7_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I10_B_6 R2_7_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I10_B_6 R4_7_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I10_B_7 C2_8_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I10_B_7 R2_8_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I10_B_7 R4_8_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B C1_1_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B R1_1_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B R3_1_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_1 C1_2_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_1 R1_2_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_1 R3_2_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_2 C1_3_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_2 R1_3_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_2 R3_3_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_3 C1_4_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_3 R1_4_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_3 R3_4_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_4 C1_5_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_4 R1_5_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_4 R3_5_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_5 C1_6_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_5 R1_6_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_5 R3_6_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_6 C1_7_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_6 R1_7_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_6 R3_7_1           1        RSMD0603_1/10W-100,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_7 C1_8_1           2        CAPCERSMDCL1_1812-470NF,50V
UNNAMED_1_CAPCERSMDCL1_I1_B_7 R1_8_1           2        RSMD0603_1/10W-51,1%
UNNAMED_1_CAPCERSMDCL1_I1_B_7 R3_8_1           1        RSMD0603_1/10W-100,1%
UNNAMED_2_CON3P_I232_A   J10              1        CON3P-SIL254D   
UNNAMED_2_CON3P_I232_A   JB3              31       TRENZ_TE0712_JB3
UNNAMED_2_CON3P_I232_A_1 J10              3        CON3P-SIL254D   
UNNAMED_2_CON3P_I232_A_1 JB3              33       TRENZ_TE0712_JB3
UNNAMED_3_CAPCERSMDCL2_I26_B C7               2        CAPCERSMDCL2_0805-22UF_X7R,10VA
UNNAMED_3_CAPCERSMDCL2_I26_B C11              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_3_CAPCERSMDCL2_I26_B C15              2        CAPCERSMDCL2_0402-1UF,16V
UNNAMED_3_CAPCERSMDCL2_I26_B IC1              2        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I26_B IC1              7        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I26_B IC1              10       TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I26_B L9               1        FERRITE_SMD-10Z,ILBB_0603
UNNAMED_3_CAPCERSMDCL2_I26_B R9               2        RSMD0603_1/10W-150,1%
UNNAMED_3_CAPCERSMDCL2_I29_B C9               2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_3_CAPCERSMDCL2_I29_B IC1              6        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I33_B C8               2        CAPCERSMDCL2_0805-22UF_X7R,10VA
UNNAMED_3_CAPCERSMDCL2_I33_B C13              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_3_CAPCERSMDCL2_I33_B C16              2        CAPCERSMDCL2_0402-1UF,16V
UNNAMED_3_CAPCERSMDCL2_I33_B IC2              2        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I33_B IC2              7        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I33_B IC2              10       TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CAPCERSMDCL2_I33_B L10              1        FERRITE_SMD-10Z,ILBB_0603
UNNAMED_3_CAPCERSMDCL2_I33_B R10              2        RSMD0603_1/10W-150,1%
UNNAMED_3_CAPCERSMDCL2_I44_B C10              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_3_CAPCERSMDCL2_I44_B IC2              6        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_CON3P_I55_A    J5               3        CON3P-SIL254D   
UNNAMED_3_CON3P_I55_A    R4               3        RES_SR_LVK12-0.05,1%
UNNAMED_3_CON3P_I55_A_1  J5               2        CON3P-SIL254D   
UNNAMED_3_CON3P_I55_A_1  R4               4        RES_SR_LVK12-0.05,1%
UNNAMED_3_CON3P_I62_A    J4               3        CON3P-SIL254D   
UNNAMED_3_CON3P_I62_A    R3               3        RES_SR_LVK12-0.05,1%
UNNAMED_3_CON3P_I62_A_1  J4               2        CON3P-SIL254D   
UNNAMED_3_CON3P_I62_A_1  R3               4        RES_SR_LVK12-0.05,1%
UNNAMED_3_CON3P_I71_A    J3               3        CON3P-SIL254D   
UNNAMED_3_CON3P_I71_A    R2               3        RES_SR_LVK12-0.05,1%
UNNAMED_3_CON3P_I71_A_1  J3               2        CON3P-SIL254D   
UNNAMED_3_CON3P_I71_A_1  R2               4        RES_SR_LVK12-0.05,1%
UNNAMED_3_LM40411V2_I83_CAT R5               1        RSMD0603_1/10W-220,1%
UNNAMED_3_LM40411V2_I83_CAT R6               2        RSMD0603_1/10W-68,1%
UNNAMED_3_LM40411V2_I83_CAT Z1               1        LM4041_1V2_SOT  
UNNAMED_3_LT1963EQ_I11_SENSE R4               1        RES_SR_LVK12-0.05,1%
UNNAMED_3_LT1963EQ_I11_SENSE REG3             4        LT1963EQ-1.8V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I11_SENSE REG3             5        LT1963EQ-1.8V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I11_SHDN R26              2        RSMD0603_-00,   
UNNAMED_3_LT1963EQ_I11_SHDN REG3             1        LT1963EQ-1.8V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I12_SENSE R2               1        RES_SR_LVK12-0.05,1%
UNNAMED_3_LT1963EQ_I12_SENSE REG1             4        LT1963EQ-3.3V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I12_SENSE REG1             5        LT1963EQ-3.3V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I12_SHDN R24              2        RSMD0603_-00,   
UNNAMED_3_LT1963EQ_I12_SHDN REG1             1        LT1963EQ-3.3V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I64_SENSE R3               1        RES_SR_LVK12-0.05,1%
UNNAMED_3_LT1963EQ_I64_SENSE REG2             4        LT1963EQ-2.5V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I64_SENSE REG2             5        LT1963EQ-2.5V-GND=GND_SIGNAL
UNNAMED_3_LT1963EQ_I64_SHDN R25              2        RSMD0603_-00,   
UNNAMED_3_LT1963EQ_I64_SHDN REG2             1        LT1963EQ-2.5V-GND=GND_SIGNAL
UNNAMED_3_RSMD0603_I25_A IC1              9        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_RSMD0603_I25_A LK19             1        1-HOLE_0-4-BASE 
UNNAMED_3_RSMD0603_I25_A R9               1        RSMD0603_1/10W-150,1%
UNNAMED_3_RSMD0603_I39_A IC2              9        TPS5200DRCT-GND=GND_SIGNAL
UNNAMED_3_RSMD0603_I39_A LK20             1        1-HOLE_0-4-BASE 
UNNAMED_3_RSMD0603_I39_A R10              1        RSMD0603_1/10W-150,1%
UNNAMED_7_CAPCERSMDCL2_I11_A C22              1        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I11_A U1               3        SK_SATA_SMD_STR-MOLEX
UNNAMED_7_CAPCERSMDCL2_I12_A C24              1        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I12_A U1               2        SK_SATA_SMD_STR-MOLEX
UNNAMED_7_CAPCERSMDCL2_I16_B C26              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I16_B C27              2        CAPCERSMDCL2_0603-22UF,4V
UNNAMED_7_CAPCERSMDCL2_I16_B J7               16       CON20P_SFP-1367073-1
UNNAMED_7_CAPCERSMDCL2_I16_B L2               1        FERRITE_C0805-LI0805H121R-10,LA
UNNAMED_7_CAPCERSMDCL2_I17_B C19              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I17_B C20              2        CAPCERSMDCL2_0402-1UF,16V
UNNAMED_7_CAPCERSMDCL2_I17_B C21              2        CAPCERSMDCL2_0603-22UF,4V
UNNAMED_7_CAPCERSMDCL2_I17_B J7               15       CON20P_SFP-1367073-1
UNNAMED_7_CAPCERSMDCL2_I17_B L1               2        FERRITE_C0805-LI0805H121R-10,LA
UNNAMED_7_CAPCERSMDCL2_I27_B C33              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I27_B C34              2        CAPCERSMDCL2_0603-22UF,4V
UNNAMED_7_CAPCERSMDCL2_I27_B J8               16       CON20P_SFP-1367073-1
UNNAMED_7_CAPCERSMDCL2_I27_B L4               1        FERRITE_C0805-LI0805H121R-10,LA
UNNAMED_7_CAPCERSMDCL2_I31_B C30              2        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I31_B C31              2        CAPCERSMDCL2_0402-1UF,16V
UNNAMED_7_CAPCERSMDCL2_I31_B C32              2        CAPCERSMDCL2_0603-22UF,4V
UNNAMED_7_CAPCERSMDCL2_I31_B J8               15       CON20P_SFP-1367073-1
UNNAMED_7_CAPCERSMDCL2_I31_B L3               2        FERRITE_C0805-LI0805H121R-10,LA
UNNAMED_7_CAPCERSMDCL2_I3_A C23              1        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I3_A U2               6        SK_SATA_SMD_STR-MOLEX
UNNAMED_7_CAPCERSMDCL2_I5_A C25              1        CAPCERSMDCL2_0402-100NF,16V_GEN
UNNAMED_7_CAPCERSMDCL2_I5_A U2               5        SK_SATA_SMD_STR-MOLEX
UNNAMED_8_LED_I105_K     LD6              2        LED-HSMH-C150   
UNNAMED_8_LED_I105_K     RZ1              8        R4ISMD_1206-33  
UNNAMED_8_LED_I106_K     LD3              2        LED-HSMH-C150   
UNNAMED_8_LED_I106_K     RZ1              5        R4ISMD_1206-33  
UNNAMED_8_LED_I107_K     LD5              2        LED-HSMG-C150   
UNNAMED_8_LED_I107_K     RZ1              7        R4ISMD_1206-33  
UNNAMED_8_LED_I108_K     LD4              2        LED-HSMY-C150   
UNNAMED_8_LED_I108_K     RZ1              6        R4ISMD_1206-33  
UNNAMED_9_CAPCERSMDCL2_I111_B C45              2        CAPCERSMDCL2_0603-100NF,16V
UNNAMED_9_CAPCERSMDCL2_I111_B QZ1              5        FXO-LC725-125-GND=GND_SIGNAL,VA
UNNAMED_9_CAPCERSMDCL2_I112_B C46              2        CAPCERSMDCL2_0603-100NF,16V
UNNAMED_9_CAPCERSMDCL2_I112_B QZ1              4        FXO-LC725-125-GND=GND_SIGNAL,VA
UNNAMED_9_CAPCERSMDCL2_I82_A C41              1        CAPCERSMDCL2_0603-100NF,16V
UNNAMED_9_CAPCERSMDCL2_I82_A IC3              17       SI5326A-C-GM-GND=GND_SIGNAL,VDA
UNNAMED_9_CAPCERSMDCL2_I83_A C42              1        CAPCERSMDCL2_0603-100NF,16V
UNNAMED_9_CAPCERSMDCL2_I83_A IC3              16       SI5326A-C-GM-GND=GND_SIGNAL,VDA
VBIAS+                   C14              2        CAPCERSMDCL2_0805-22UF_X7R,10VA
VBIAS+                   C3_1_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_2_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_3_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_4_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_5_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_6_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_7_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   C3_8_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS+                   IC2              3        TPS5200DRCT-GND=GND_SIGNAL
VBIAS+                   IC2              5        TPS5200DRCT-GND=GND_SIGNAL
VBIAS+                   R1_1_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_2_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_3_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_4_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_5_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_6_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_7_1           1        RSMD0603_1/10W-51,1%
VBIAS+                   R1_8_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   C12              2        CAPCERSMDCL2_0805-22UF_X7R,10VA
VBIAS-                   C4_1_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_2_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_3_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_4_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_5_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_6_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_7_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   C4_8_1           2        CAPCERSMDCL2_0603-100NF,16V
VBIAS-                   IC1              3        TPS5200DRCT-GND=GND_SIGNAL
VBIAS-                   IC1              5        TPS5200DRCT-GND=GND_SIGNAL
VBIAS-                   R2_1_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_2_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_3_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_4_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_5_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_6_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_7_1           1        RSMD0603_1/10W-51,1%
VBIAS-                   R2_8_1           1        RSMD0603_1/10W-51,1%
VCC_CLK_40               C36              2        CAPCERSMDCL2_0402-100NF,16V_GEN
VCC_CLK_40               C37              2        CAPCERSMDCL2_0402-100NF,16V_GEN
VCC_CLK_40               C38              2        CAPCERSMDCL2_0402-100NF,16V_GEN
VCC_CLK_40               C39              2        CAPCERSMDCL2_0603-10UF,6.3V
VCC_CLK_40               L5               2        FERRITE_C0805-LI0805H121R-10,LA
VCC_CLK_40               R13              2        RSMD0603_1/10W-130,1%
VCC_CLK_40               R15              2        RSMD0603_1/10W-1K,1%
VCC_CLK_40               R17              2        RSMD0603_1/10W-130,1%
VCC_CLK_40               R19              2        RSMD0603_1/10W-1K,1%
VCC_CLK_40               R21              2        RSMD0603_1/10W-1K,1%
VCC_CLK_40               R22              2        RSMD0603_1/10W-1K,1%
VCC_REFOSC               C43              2        CAPCERSMDCL2_0402-100NF,16V_GEN
VCC_REFOSC               C44              2        CAPCERSMDCL2_0603-10UF,6.3V
VCC_REFOSC               L6               2        FERRITE_C0805-LI0805H121R-10,LA
VCC_REFOSC               QZ1              1        FXO-LC725-125-GND=GND_SIGNAL,VA
VIN_DCDC                 C48              1        CAPCERSMDCL2_1210-10UF,25V
VIN_DCDC                 JB1              2        TRENZ_TE0712_JB1
VIN_DCDC                 JB1              4        TRENZ_TE0712_JB1
VIN_DCDC                 JB1              6        TRENZ_TE0712_JB1
VIN_DCDC                 JB2              1        TRENZ_TE0712_JB2
VIN_DCDC                 JB2              3        TRENZ_TE0712_JB2
VIN_DCDC                 JB2              5        TRENZ_TE0712_JB2
VIN_DCDC                 JB2              7        TRENZ_TE0712_JB2
VIN_DCDC                 L7               1        FERRITE_SMD-7427511,WURTH
VREF_BIAS+               IC2              1        TPS5200DRCT-GND=GND_SIGNAL
VREF_BIAS+               R7               1        RSMD0603_1/10W-390,1%
VREF_BIAS+               R8               2        RSMD0603_1/10W-510,1%
VREF_BIAS-               IC1              1        TPS5200DRCT-GND=GND_SIGNAL
VREF_BIAS-               R6               1        RSMD0603_1/10W-68,1%
VREF_BIAS-               R7               2        RSMD0603_1/10W-390,1%
XA                       C45              1        CAPCERSMDCL2_0603-100NF,16V
XA                       IC3              6        SI5326A-C-GM-GND=GND_SIGNAL,VDA
XA                       J13              2        CON3P-SIL254D   
XB                       C46              1        CAPCERSMDCL2_0603-100NF,16V
XB                       IC3              7        SI5326A-C-GM-GND=GND_SIGNAL,VDA
XB                       J13              3        CON3P-SIL254D   
END CONCISE NET LIST
